Make,Model,Year,Engine Fuel Type,Horsepower,Engine Cylinders,Transmission Type,Drive Mode,Doors,Market Category,Vehicle Size,Vehicle Style,Popularity,Price in $,highway KMPL,city KMPL
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,210,26140,10.203428426511264,7.227428468778811
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,210,33790,9.35314272430199,6.802285617674175
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,210,25815,10.203428426511264,7.227428468778811
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,210,30540,9.35314272430199,6.802285617674175
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,210,27590,10.203428426511264,7.227428468778811
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,210,24165,10.203428426511264,7.227428468778811
Pontiac,Montana,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,210,29740,10.203428426511264,7.227428468778811
Pontiac,Montana,2004,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,210,23335,10.203428426511264,7.227428468778811
Pontiac,Montana,2004,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,210,31035,9.35314272430199,6.802285617674175
Pontiac,Montana,2004,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,210,25885,10.203428426511264,7.227428468778811
Pontiac,Montana,2004,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,210,30235,10.203428426511264,7.227428468778811
Pontiac,Montana,2005,regular unleaded,200.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,210,30210,8.927999873197354,6.3771427665695395
Pontiac,Montana,2005,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,210,26040,9.778285575406626,6.802285617674175
Pontiac,Montana,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,210,24520,9.778285575406626,6.802285617674175
Pontiac,Montana,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,210,27890,9.778285575406626,6.802285617674175
Pontiac,Montana,2005,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,210,30420,9.778285575406626,6.802285617674175
Pontiac,Montana,2005,regular unleaded,200.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,210,27700,8.927999873197354,6.3771427665695395
Chevrolet,Monte Carlo,2005,regular unleaded,180.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,1385,22280,12.329142682034442,8.077714170988083
Chevrolet,Monte Carlo,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,1385,24690,11.903999830929807,7.652571319883447
Chevrolet,Monte Carlo,2005,premium unleaded (required),240.0,6.0,AUTOMATIC,front wheel drive,2.0,Performance,Midsize,Coupe,1385,28355,11.053714128720536,7.227428468778811
Chevrolet,Monte Carlo,2006,regular unleaded,242.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,1385,24930,11.053714128720536,7.652571319883447
Chevrolet,Monte Carlo,2006,flex-fuel (unleaded/E85),211.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Coupe,1385,20830,12.329142682034442,8.077714170988083
Chevrolet,Monte Carlo,2006,regular unleaded,303.0,8.0,AUTOMATIC,front wheel drive,2.0,Performance,Midsize,Coupe,1385,26330,11.053714128720536,6.802285617674175
Chevrolet,Monte Carlo,2006,flex-fuel (unleaded/E85),211.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Coupe,1385,20330,12.329142682034442,8.077714170988083
Chevrolet,Monte Carlo,2006,regular unleaded,242.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,1385,23430,11.053714128720536,7.652571319883447
Chevrolet,Monte Carlo,2007,regular unleaded,303.0,8.0,AUTOMATIC,front wheel drive,2.0,Performance,Midsize,Coupe,1385,27740,10.203428426511264,6.802285617674175
Chevrolet,Monte Carlo,2007,flex-fuel (unleaded/E85),211.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Coupe,1385,22625,12.329142682034442,8.077714170988083
Chevrolet,Monte Carlo,2007,flex-fuel (unleaded/E85),211.0,6.0,AUTOMATIC,front wheel drive,2.0,Flex Fuel,Midsize,Coupe,1385,21015,12.329142682034442,8.077714170988083
Mitsubishi,Montero Sport,2002,regular unleaded,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,436,27607,8.502857022092718,6.3771427665695395
Mitsubishi,Montero Sport,2002,regular unleaded,165.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,27777,8.077714170988083,6.3771427665695395
Mitsubishi,Montero Sport,2002,regular unleaded,197.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,29627,7.227428468778811,5.951999915464904
Mitsubishi,Montero Sport,2002,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,436,22777,8.927999873197354,6.802285617674175
Mitsubishi,Montero Sport,2002,regular unleaded,197.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,32887,7.227428468778811,5.951999915464904
Mitsubishi,Montero Sport,2002,regular unleaded,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,436,31317,8.502857022092718,6.3771427665695395
Mitsubishi,Montero Sport,2002,regular unleaded,165.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,25087,8.077714170988083,6.3771427665695395
Mitsubishi,Montero Sport,2002,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,436,25637,8.927999873197354,6.802285617674175
Mitsubishi,Montero Sport,2003,regular unleaded,165.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,27777,8.077714170988083,6.3771427665695395
Mitsubishi,Montero Sport,2003,regular unleaded,165.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,25217,8.077714170988083,6.3771427665695395
Mitsubishi,Montero Sport,2003,regular unleaded,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,436,27607,8.502857022092718,6.3771427665695395
Mitsubishi,Montero Sport,2003,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,436,22907,8.927999873197354,6.802285617674175
Mitsubishi,Montero Sport,2003,regular unleaded,197.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,32887,7.227428468778811,5.951999915464904
Mitsubishi,Montero Sport,2003,regular unleaded,197.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,29627,7.227428468778811,5.951999915464904
Mitsubishi,Montero Sport,2003,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,436,25637,8.927999873197354,6.802285617674175
Mitsubishi,Montero Sport,2003,regular unleaded,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,436,31317,8.502857022092718,6.3771427665695395
Mitsubishi,Montero Sport,2004,regular unleaded,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,436,26199,8.077714170988083,6.3771427665695395
Mitsubishi,Montero Sport,2004,regular unleaded,197.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,25999,7.227428468778811,5.951999915464904
Mitsubishi,Montero Sport,2004,regular unleaded,197.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,28199,7.227428468778811,5.951999915464904
Mitsubishi,Montero Sport,2004,regular unleaded,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,436,23999,8.077714170988083,6.3771427665695395
Mitsubishi,Montero,2004,regular unleaded,215.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,34999,7.652571319883447,5.526857064360268
Mitsubishi,Montero,2005,regular unleaded,215.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,35799,7.227428468778811,5.526857064360268
Mitsubishi,Montero,2006,regular unleaded,215.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,436,36159,7.227428468778811,5.526857064360268
McLaren,MP4-12C,2012,premium unleaded (required),592.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,416,229000,9.35314272430199,6.3771427665695395
McLaren,MP4-12C,2013,premium unleaded (required),616.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,416,239400,9.35314272430199,6.3771427665695395
Mazda,MPV,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,586,28460,9.778285575406626,6.802285617674175
Mazda,MPV,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,586,23490,9.778285575406626,6.802285617674175
Mazda,MPV,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,586,28515,9.778285575406626,6.802285617674175
Mazda,MPV,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,586,22115,9.778285575406626,6.802285617674175
Mazda,MPV,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,586,22950,9.778285575406626,6.802285617674175
Mazda,MPV,2006,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,586,28515,9.778285575406626,6.802285617674175
Mazda,MPV,2006,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,586,22950,9.778285575406626,6.802285617674175
Mazda,MPV,2006,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,586,22115,9.778285575406626,6.802285617674175
Toyota,MR2 Spyder,2003,premium unleaded (required),138.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,2031,25645,12.754285533139079,9.35314272430199
Toyota,MR2 Spyder,2003,premium unleaded (required),138.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,2031,24645,12.329142682034442,9.778285575406626
Toyota,MR2 Spyder,2004,regular unleaded,138.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,2031,25895,12.754285533139079,9.778285575406626
Toyota,MR2 Spyder,2004,regular unleaded,138.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,2031,24895,12.329142682034442,9.778285575406626
Toyota,MR2 Spyder,2005,regular unleaded,138.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,2031,26145,12.754285533139079,9.778285575406626
Toyota,MR2 Spyder,2005,regular unleaded,138.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,2031,25145,12.329142682034442,9.778285575406626
Toyota,MR2,1993,regular unleaded,135.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,2031,2000,11.053714128720536,8.077714170988083
Toyota,MR2,1993,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,2031,2078,10.6285712776159,7.652571319883447
Toyota,MR2,1994,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,2031,2254,10.6285712776159,7.652571319883447
Toyota,MR2,1994,regular unleaded,135.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,2031,2000,11.053714128720536,8.077714170988083
Toyota,MR2,1995,regular unleaded,135.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,2031,2038,11.053714128720536,8.077714170988083
Toyota,MR2,1995,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,2031,2462,10.6285712776159,7.652571319883447
Bentley,Mulsanne,2014,premium unleaded (required),505.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,520,298900,7.652571319883447,4.676571362150995
Bentley,Mulsanne,2015,premium unleaded (required),505.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,520,303700,7.652571319883447,4.676571362150995
Bentley,Mulsanne,2016,premium unleaded (required),505.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,520,303700,7.652571319883447,4.676571362150995
Bentley,Mulsanne,2016,premium unleaded (required),530.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,520,335600,7.652571319883447,4.676571362150995
Nissan,Murano CrossCabriolet,2012,premium unleaded (recommended),265.0,6.0,AUTOMATIC,all wheel drive,2.0,Crossover,Midsize,Convertible SUV,2009,44540,9.35314272430199,7.227428468778811
Nissan,Murano CrossCabriolet,2013,premium unleaded (recommended),265.0,6.0,AUTOMATIC,all wheel drive,2.0,Crossover,Midsize,Convertible SUV,2009,44540,9.35314272430199,7.227428468778811
Nissan,Murano CrossCabriolet,2014,premium unleaded (recommended),265.0,6.0,AUTOMATIC,all wheel drive,2.0,Crossover,Midsize,Convertible SUV,2009,41995,9.35314272430199,7.227428468778811
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,39000,11.903999830929807,8.927999873197354
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,38550,11.903999830929807,8.927999873197354
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,40600,11.903999830929807,8.927999873197354
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,36950,11.903999830929807,8.927999873197354
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,34220,11.903999830929807,8.927999873197354
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,29560,11.903999830929807,8.927999873197354
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,32620,11.903999830929807,8.927999873197354
Nissan,Murano,2015,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,31160,11.903999830929807,8.927999873197354
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,34400,11.903999830929807,8.927999873197354
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,39180,11.903999830929807,8.927999873197354
Nissan,Murano,2016,regular unleaded,250.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,2009,41730,12.754285533139079,11.053714128720536
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,32800,11.903999830929807,8.927999873197354
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,38730,11.903999830929807,8.927999873197354
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,29740,11.903999830929807,8.927999873197354
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,40780,11.903999830929807,8.927999873197354
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,31340,11.903999830929807,8.927999873197354
Nissan,Murano,2016,regular unleaded,250.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,2009,42180,13.179428384243714,11.903999830929807
Nissan,Murano,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,37130,11.903999830929807,8.927999873197354
Nissan,Murano,2016,regular unleaded,250.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,2009,40130,13.179428384243714,11.903999830929807
Nissan,Murano,2016,regular unleaded,250.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,2009,43780,12.754285533139079,11.053714128720536
Nissan,Murano,2017,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,29740,11.903999830929807,8.927999873197354
Nissan,Murano,2017,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,31340,11.903999830929807,8.927999873197354
Nissan,Murano,2017,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,37130,11.903999830929807,8.927999873197354
Nissan,Murano,2017,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,38730,11.903999830929807,8.927999873197354
Nissan,Murano,2017,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,34400,11.903999830929807,8.927999873197354
Nissan,Murano,2017,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,32800,11.903999830929807,8.927999873197354
Nissan,Murano,2017,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,40780,11.903999830929807,8.927999873197354
Nissan,Murano,2017,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,2009,39180,11.903999830929807,8.927999873197354
Lamborghini,Murcielago,2008,premium unleaded (required),632.0,12.0,MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,1158,336400,5.526857064360268,3.4011428088370876
Lamborghini,Murcielago,2008,premium unleaded (required),632.0,12.0,MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,1158,369200,5.526857064360268,3.4011428088370876
Lamborghini,Murcielago,2008,premium unleaded (required),632.0,12.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,1158,345400,5.951999915464904,3.8262856599417234
Lamborghini,Murcielago,2008,premium unleaded (required),632.0,12.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,1158,378200,5.951999915464904,3.8262856599417234
Lamborghini,Murcielago,2009,premium unleaded (required),631.0,12.0,MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,1158,382400,5.526857064360268,3.4011428088370876
Lamborghini,Murcielago,2009,premium unleaded (required),631.0,12.0,MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,1158,354000,5.526857064360268,3.4011428088370876
Lamborghini,Murcielago,2009,premium unleaded (required),631.0,12.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,1158,364000,5.951999915464904,3.8262856599417234
Lamborghini,Murcielago,2009,premium unleaded (required),631.0,12.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,1158,392400,5.951999915464904,3.8262856599417234
Lamborghini,Murcielago,2010,premium unleaded (required),670.0,12.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,1158,450000,5.951999915464904,3.8262856599417234
Ford,Mustang SVT Cobra,1997,regular unleaded,305.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Performance",Compact,Convertible,5657,3550,10.203428426511264,6.802285617674175
Ford,Mustang SVT Cobra,1997,regular unleaded,305.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Performance",Compact,Coupe,5657,3206,10.203428426511264,6.802285617674175
Ford,Mustang SVT Cobra,1998,regular unleaded,305.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Performance",Compact,Coupe,5657,3654,10.203428426511264,6.802285617674175
Ford,Mustang SVT Cobra,1998,regular unleaded,305.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Performance",Compact,Convertible,5657,4059,10.203428426511264,6.802285617674175
Ford,Mustang SVT Cobra,1999,regular unleaded,320.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Performance",Compact,Coupe,5657,4584,9.35314272430199,6.3771427665695395
Ford,Mustang SVT Cobra,1999,regular unleaded,320.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Performance",Compact,Convertible,5657,5193,9.35314272430199,6.3771427665695395
Ford,Mustang,2015,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Convertible,5657,41800,10.6285712776159,6.3771427665695395
Ford,Mustang,2015,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Convertible,5657,29300,11.903999830929807,7.227428468778811
Ford,Mustang,2015,premium unleaded (recommended),310.0,4.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Convertible,5657,34800,13.179428384243714,9.35314272430199
Ford,Mustang,2015,premium unleaded (recommended),310.0,4.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,5657,25300,13.179428384243714,9.35314272430199
Ford,Mustang,2015,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,5657,46170,10.6285712776159,6.3771427665695395
Ford,Mustang,2015,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,5657,32300,10.6285712776159,6.3771427665695395
Ford,Mustang,2015,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Coupe,5657,23800,11.903999830929807,7.227428468778811
Ford,Mustang,2015,premium unleaded (recommended),310.0,4.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,5657,29300,13.179428384243714,9.35314272430199
Ford,Mustang,2015,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,5657,36300,10.6285712776159,6.3771427665695395
Ford,Mustang,2016,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Coupe,5657,36395,10.6285712776159,6.3771427665695395
Ford,Mustang,2016,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Coupe,5657,32395,10.6285712776159,6.3771427665695395
Ford,Mustang,2016,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Coupe,5657,24145,11.903999830929807,7.227428468778811
Ford,Mustang,2016,premium unleaded (recommended),310.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Convertible,5657,35145,12.329142682034442,8.502857022092718
Ford,Mustang,2016,premium unleaded (recommended),310.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Coupe,5657,29645,13.179428384243714,9.35314272430199
Ford,Mustang,2016,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Convertible,5657,41895,10.6285712776159,6.3771427665695395
Ford,Mustang,2016,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Convertible,5657,29645,11.903999830929807,7.227428468778811
Ford,Mustang,2016,premium unleaded (recommended),310.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Coupe,5657,25645,13.179428384243714,9.35314272430199
Ford,Mustang,2017,premium unleaded (recommended),310.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Coupe,5657,25645,12.754285533139079,8.927999873197354
Ford,Mustang,2017,regular unleaded,300.0,6.0,MANUAL,rear wheel drive,2.0,,Midsize,Coupe,5657,24645,11.47885697982517,7.652571319883447
Ford,Mustang,2017,premium unleaded (recommended),310.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Coupe,5657,29645,12.754285533139079,8.927999873197354
Ford,Mustang,2017,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Convertible,5657,42145,9.778285575406626,5.951999915464904
Ford,Mustang,2017,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Coupe,5657,36645,10.6285712776159,6.3771427665695395
Ford,Mustang,2017,premium unleaded (recommended),310.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Convertible,5657,35145,11.47885697982517,8.927999873197354
Ford,Mustang,2017,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,Performance,Midsize,Coupe,5657,32645,10.6285712776159,6.3771427665695395
Mazda,MX-3,1993,regular unleaded,130.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,586,2000,11.053714128720536,8.502857022092718
Mazda,MX-3,1993,regular unleaded,88.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,586,2000,13.60457123534835,10.203428426511264
Mazda,MX-3,1993,regular unleaded,130.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,586,2000,11.053714128720536,8.502857022092718
Mazda,MX-3,1994,regular unleaded,130.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,586,2000,11.053714128720536,8.502857022092718
Mazda,MX-3,1994,regular unleaded,88.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,586,2000,14.454856937557622,10.6285712776159
Mazda,MX-3,1995,regular unleaded,88.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,586,2000,14.454856937557622,10.6285712776159
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158.0,4.0,AUTOMATIC,rear wheel drive,2.0,Performance,Compact,Convertible,586,27505,11.903999830929807,8.927999873197354
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158.0,4.0,AUTOMATIC,rear wheel drive,2.0,Performance,Compact,Convertible,586,30550,11.903999830929807,8.927999873197354
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158.0,4.0,AUTOMATIC,rear wheel drive,2.0,Performance,Compact,Convertible,586,29265,11.903999830929807,8.927999873197354
Mazda,MX-5 Miata,2014,premium unleaded (recommended),167.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,586,26905,11.903999830929807,8.927999873197354
